SO2,CO,O3,PM25,Nox,NO,NO2,THC,NMHC,CH4,WindSpeed,TEMP,Humidity
8.2,0.83,29.5,0,26.86,4.73,22.18,0,0,0,0,0,0
8.5,0.75,28.6,0,24.19,4.4,19.81,2.469,0.22,2.25,0,0,0
12.9,0.8,26.5,0,35.9,9.42,26.48,2.389,0.22,2.17,0,0,0
0,0.44,22,0,12.28,2.56,9.72,2.118,0.14,1.98,0,0,0
10.1,0.6,15,0,25.79,7.93,17.61,2.916,0.29,2.63,0,0,0
10.2,0.58,17,0,18.24,2.79,15.56,0,0,0,0,0,0
1.5,0.41,23.6,0,10.18,1.59,8.57,0,0,0,0,0,0
7.6,0.51,12.3,0,24.28,9,15.28,2.164,0.15,2.02,0,0,0
10.3,0.75,19.8,0,28.84,10.93,17.91,2.47,0.28,2.19,0,0,0
8,0.38,14.3,0,34.05,13.64,20.41,0,0,0,0,0,0
12.5,0.86,19.4,0,32.94,12.24,20.7,0,0,0,0,0,0
18.2,0.95,15.9,0,42.7,16.75,25.37,2.277,0.2,2.09,0,0,0
18,0,0,0,36.89,12.57,24.36,0,0,0,0,0,0
9.7,0.85,20.5,0,29.89,7.23,22.66,0,0,0,0,0,0
4,0.34,17.1,0,0,0,0,1.902,0.13,1.78,0,0,0
5.9,0.51,12.4,0,23.19,8.81,14.41,2.024,0.19,1.84,0,0,0
6.8,0.48,14.4,0,14.46,2.61,11.92,0,0,0,0,0,0
1.6,0.35,23.4,0,8.79,1.14,7.65,0,0,0,0,0,0
7.8,0.48,10.6,0,22.22,9.24,12.98,2.172,0.17,2,0,0,0
9.5,0.83,16.4,0,28.88,9.5,19.38,0,0,0,0,0,0
9.1,0.47,11.6,0,36.22,17.6,18.64,2.566,0.37,2.21,0,0,0
9.5,0.77,13.7,0,26.27,9.89,16.37,0,0,0,0,0,0
20.5,1.05,12.1,0,37.14,18.19,18.95,2.208,0.2,2.01,0,0,0
21.8,0,0,0,33.06,13.48,19.59,2.123,0.51,1.62,0,0,0
7.2,0.64,16.3,0,26.26,10.84,15.42,2.239,0.24,2,0,0,0
3.6,0.31,17.1,0,8.84,2.07,6.76,1.991,0.13,1.84,0,0,0
4.3,0.53,13,0,23,9.74,13.35,2.158,0.17,1.99,0,0,0
9.3,0.51,14.3,0,17.13,5.23,11.83,0,0,0,0,0,0
3.4,0.38,27,0,11.79,2.03,9.83,0,0,0,0,0,0
5.7,0.47,12.8,0,19.4,8.37,11.03,2.173,0.28,1.9,0,0,0
9.4,0.86,16.2,0,32.5,12.85,19.65,0,0,0,0,0,0
7.8,0.52,13.3,0,30.13,12.28,17.85,2.555,0.37,2.19,0,0,0
6.3,0.71,13.9,0,22.95,10.01,12.9,0,0,0,0,0,0
14.5,0.67,12.6,0,26.07,11.05,15.02,2.262,0.22,2.04,0,0,0
18.4,0,0,0,28.64,9.93,18.71,2.179,0.43,1.76,0,0,0
7.2,0.65,17.4,0,21.26,8.25,13.05,2.18,0.2,1.98,0,0,0
7.4,0.46,23.5,0,15.33,2.05,12.98,2.557,0.26,2.3,0,0,0
9.9,0.69,16.7,0,34.06,10.7,23.36,2.403,0.36,2.07,0,0,0
10.8,0.61,19.1,0,23.2,3.76,19.44,0,0,0,0,0,0
3.1,0.48,31.1,0,13.25,1.51,11.74,0,0,0,0,0,0
8,0.63,16.8,0,28.1,8.27,19.83,3.028,0.74,2.28,0,0,0
14.4,0.99,20.3,0,41.58,10.4,31.18,0,0,0,0,0,0
8,0.6,17.2,0,35.21,10.35,24.86,2.672,0.45,2.27,0,0,0
11.8,0.89,22.2,0,31.17,8.48,22.69,0,0,0,0,0,0
17.1,0.89,17.1,0,37.99,12.28,25.71,2.288,0.33,1.96,0,0,0
19.1,0,0,0,42.16,11.7,30.46,2.37,0.44,1.95,0,0,0
12.5,0.78,22.3,0,31.66,9.7,22.57,2.581,0.35,2.25,0,0,0
27,1.1,18.3,0,51.42,22.31,29.11,0,0,0,0,0,0
14.6,0.57,25.4,0,27.49,7.71,19.86,2.806,0.28,2.55,0,0,0
20.4,0.74,16.4,0,44.33,16.05,28.3,2.488,0.38,2.12,0,0,0
18.1,0.72,19.5,0,34.19,7.91,26.33,0,0,0,0,0,0
4,0.55,36.2,0,17.25,2.45,14.91,0,0,0,0,0,0
23.8,0.98,15.3,0,47.2,15.42,31.78,0,0,0,0,0,0
13.5,0.67,24.6,0,34.42,10.34,24.08,0,0,0,0,0,0
11,0.59,19.5,0,0,0,0,0,0,0,0,0,0
12.9,0.88,23.3,0,33.86,9.12,24.74,0,0,0,0,0,0
20.4,0,0,0,49.17,15.79,33.78,2.4,0.5,1.97,0,0,0
9.8,0.67,18.4,0,31.26,10.47,20.79,2.862,0.58,2.3,0,0,0
26.5,1.3,14.6,0,69.46,30.3,39.14,2.639,0.63,2.01,0,0,0
21.6,0.82,22.6,0,43.73,11.89,31.84,3.043,0.45,2.59,0,0,0
25.3,0.87,13.9,0,62.12,24.53,37.6,2.774,0.58,2.21,0,0,0
17.8,0.85,17,0,47.23,12.75,34.48,0,0,0,0,0,0
4.2,0.67,28,0,28.67,4.42,24.25,0,0,0,0,0,0
25.7,1.22,17.3,0,65.55,24.54,41.01,0,0,0,0,0,0
11.6,0.95,20.4,0,47.44,15.22,32.22,3.161,0.4,2.76,0,0,0
9.6,0.66,12.9,0,55.3,17.75,37.58,2.144,0.32,1.82,0,0,0
13.8,1.12,20.1,0,49.85,15.13,34.73,0,0,0,0,0,0
21.4,0,0,0,73.25,26.91,46.34,2.546,0.59,1.95,0,0,0
9.6,0.79,15.6,0,43.12,15.16,28.02,2.872,0.41,2.46,0,0,0
31.2,1.25,15.1,0,76.42,34.81,41.61,2.845,0.67,2.18,0,0,0
33.5,0.89,16.8,0,54.97,16.01,38.86,3.153,0.59,2.57,0,0,0
27.4,0.83,15.2,0,60.9,22.39,38.35,2.861,0.59,2.28,0,0,0
23.2,0.8,21.2,0,47.75,11.71,36.06,0,0,0,0,0,0
3.6,0.67,29.1,0,27.39,3.03,24.41,0,0,0,0,0,0
32.5,1.12,16.5,0,70.33,26.38,43.95,0,0,0,0,0,0
9.8,0.83,14.4,0,47.4,13.09,34.62,1.81,0.32,1.52,0,0,0
7,0.59,14.4,0,48.84,12.59,36.26,2.006,0.27,1.74,0,0,0
12.9,1.1,20.6,0,51.22,14.14,37.08,0,0,0,0,0,0
16.4,0,0,0,76.84,27.92,48.79,2.675,0.58,2.09,0,0,0
7.5,0.76,16.5,0,40.47,11.99,28.48,2.846,0.31,2.53,0,0,0
29.6,1.24,17.5,0,79.64,34.63,45,2.841,0.64,2.21,0,0,0
36.8,0.92,13.8,0,51.26,13.97,37.29,3.378,0.71,2.67,0,0,0
27,0.83,17.6,0,59.27,21.25,38.02,2.832,0.56,2.28,0,0,0
24.2,0.88,21.2,0,37.07,7.57,29.52,0,0,0,0,0,0
4.4,0.66,32.1,0,27.38,3.49,23.9,0,0,0,0,0,0
31.9,1.22,18.4,0,75.27,27.63,47.64,0,0,0,0,0,0
11.3,0.94,19.8,0,47.63,14.25,33.7,3.016,0.44,2.6,0,0,0
8.6,0.73,17.6,0,54.23,17.12,37.13,2.421,0.35,2.07,0,0,0
14.7,1.11,22.1,0,50.59,14.36,36.23,0,0,0,0,0,0
17.2,0,0,0,76.87,27.88,49.01,3.723,1.13,2.64,0,0,0
9,0.72,19.6,0,42.9,13.8,29.14,2.82,0.51,2.31,0,0,0
10.2,0.86,17.6,0,44.42,15.84,28.58,2.848,0.52,2.29,0,0,0
11.4,0.99,19.1,0,46.21,14.31,32.13,3.071,0.37,2.7,0,0,0
14.4,1.14,20.2,0,48.32,15.07,33.25,0,0,0,0,0,0
25.9,0.9,16.3,0,59.6,22.22,37.38,2.793,0.54,2.25,0,0,0
38.3,1.34,19.5,0,75.12,27.92,46.8,0,0,0,0,0,0
19.6,1,20.9,0,39.27,9.1,30.18,0,0,0,0,0,0
9.2,0.81,15.5,0,50.29,15.9,34.39,0,0.24,0,0,0,0
18.1,0,0,0,70.82,25.83,44.99,2.534,0.53,2.01,0,0,0
4.5,0.77,28.3,0,27.49,3.77,23.71,0,0,0,0,0,0
29.5,1.39,16.6,0,83.8,39.48,44.12,3.083,0.69,2.39,0,0,0
29.1,0.97,14.6,0,45.16,13.84,31.61,3.191,0.65,2.54,0,0,0
23.5,1.15,29.7,0,55.67,12.37,43.3,0,0,0,0,0,0
13.8,1.04,35.3,0,46.93,11.96,34.98,3.346,0.46,2.9,0,0,0
5.1,0.67,42,0,23.79,1.19,22.6,0,0,0,0,0,0
20.8,1.2,28,0,67.9,20.6,47.3,3.016,0.6,2.42,0,0,0
8.4,0.82,26.6,0,56.05,18.76,37.29,2.531,0.62,1.91,0,0,0
15.1,0.94,28.9,0,36.88,4.35,32.52,0,0,0,0,0,0
13.6,0.76,25.6,0,0,0,0,2.844,0.39,2.45,0,0,0
8.5,0.81,30,0,42.28,12.91,29.36,2.667,0.38,2.29,0,0,0
20.1,0.9,27.1,0,55.96,15.08,40.88,2.774,0.46,2.32,0,0,0
15.7,1.13,32.6,0,51.76,11.69,40.07,0,0,0,0,0,0
12.2,0,0,0,65.99,18.83,47.15,2.722,0.54,2.18,0,0,0
12.5,0.86,33.2,0,40.43,6.89,33.55,0,0,0,0,0,0
12.3,0.9,38.3,0,35.13,7.12,28.01,3.017,0.32,2.71,0,0,0
6.8,0.66,30.7,0,37.34,7.91,29.65,2.733,0.58,2.18,0,0,0
7.1,0.67,31.1,0,29.95,6.27,23.68,2.08,0.24,1.84,0,0,0
4.3,0.58,39.2,0,18.55,1.1,17.51,0,0,0,0,0,0
10.2,0,0,0,46.36,11.37,34.85,2.428,0.29,2.05,0,0,0
16,0.78,29.8,0,30.58,2.87,27.78,0,0,0,0,0,0
19,0.77,28.2,0,39.77,8.73,30.98,2.707,0.41,2.31,0,0,0
15.2,0.7,32.5,0,20.57,3.43,17.15,2.521,0.34,2.18,0,0,0
19.1,1.02,31.2,0,54.16,15.41,38.75,2.663,0.38,2.28,0,0,0
23,0.95,30.6,0,43.43,8.14,35.01,0,0,0,0,0,0
5.9,0.64,27.6,0,25.27,5.16,20.11,2.059,0.14,1.91,0,0,0
11.4,0.9,30.2,0,29.88,4.48,25.4,0,0,0,0,0,0
3.2,0.55,35,0,12.65,0.77,11.88,0,0,0,0,0,0
9,0.65,26.2,0,32.96,7.76,24.58,0,0,0,0,0,0
10.9,0.85,36.4,0,29.67,5.7,22.91,2.586,0.28,2.31,0,0,0
14.7,0,0,0,34.34,6.96,26.26,0,0,0,0,0,0
5.4,0.5,30.7,0,0,0,0,2.097,0.16,1.94,0,0,0
12.8,0.71,24.5,0,31.18,7.47,23.71,0,0,0,0,0,0
16.5,0.95,27.8,0,35.43,8.39,27.04,1.801,0.36,1.44,0,0,0
15.4,0.95,30.4,0,33.2,4.89,28.31,0,0,0,0,0,0
9.8,0.6,26.4,0,19.87,1.3,17.99,0,0,0,0,0,0
12.6,0,0,0,35.9,14.33,20.16,0,0,0,0,0,0
7.8,0.84,12.5,0,30.43,12.91,17.52,0,0,0,0,0,0
2.2,0.49,10.3,0,20.59,7.63,13.56,2.159,0.17,1.99,0,0,0
1.2,0.42,19.5,0,10.14,1.49,8.6,0,0,0,0,0,0
6.2,0.56,9.3,0,25.19,9.39,15.81,1.863,0.3,1.55,0,0,0
6.2,0.54,10.9,0,29.36,11.03,17.86,2.553,0.65,1.89,0,0,0
7.3,0.5,16.8,0,0,0,0,2.111,0.22,1.89,0,0,0
7.8,0.78,15.5,0,29.13,12.15,16.54,2.095,0.34,1.77,0,0,0
11.1,0.48,16,0,15.46,2.14,11.22,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,0.87,14.5,0,28.24,8.33,19.91,0,0,0,0,0,0
1.6,0.45,25.9,0,10.08,1.19,8.81,0,0,0,0,0,0
2.5,0.49,18.6,0,19.21,5.94,13.41,2.109,0.13,1.98,0,0,0
6.2,0.54,15.4,0,28.81,9.15,19.11,2.563,0.44,2.13,0,0,0
9.2,0.72,23.2,0,25.43,7.33,17.72,2.156,0.27,1.89,0,0,0
9.4,0.85,18.4,0,25.54,6.9,18.63,0,0,0,0,0,0
14.3,0,0,0,30.41,8.23,20.78,1.696,0.45,1.29,0,0,0
11.9,0.82,17.7,0,31.07,9.01,19.93,2.006,0.31,1.7,0,0,0
4.2,0.48,23,0,0,0,0,1.978,0.19,1.8,0,0,0
9.8,0.86,19.6,0,29.64,6.13,23.51,0,0,0,0,0,0
5.5,0.67,13,0,28.99,8.72,20.26,1.853,0.28,1.58,0,0,0
8.2,0.52,18.6,0,17.49,2.12,13.92,0,0,0,0,0,0
7.2,0.57,11.9,0,26.48,11.45,14.76,2.125,0.22,1.9,0,0,0
11.2,0.58,10.9,0,36.2,15.96,20.05,2.673,0.51,2.18,0,0,0
10.2,0.87,13.9,0,34.07,14.14,18.72,2.208,0.28,1.94,0,0,0
12.5,1.02,10.4,0,37.86,16.74,21.13,0,0,0,0,0,0
19.9,0,0,0,39.98,15.6,23.17,1.924,0.65,1.33,0,0,0
1.5,0.44,21,0,11.05,1.9,8.78,0,0,0,0,0,0
2.8,0.42,14.9,0,8.03,1.22,6.04,1.639,0.35,1.32,0,0,0
9,0.96,14.5,0,31.64,10.69,20.97,0,0,0,0,0,0
9.3,0.62,11.1,0,28.86,10.8,18.38,1.969,0.29,1.69,0,0,0
6.5,0.5,11.3,0,16.74,3.98,11.78,0,0,0,0,0,0
13.4,0.77,9.6,0,33.2,12.31,17.3,1.829,0.25,1.58,0,0,0
8.8,0.63,21,0,33.67,9.27,23.86,2.838,0.42,2.43,0,0,0
8.8,0.81,29.1,0,23.87,5.69,16.87,2.124,0.22,1.91,0,0,0
9,0.86,23.8,0,25.01,5.04,20.02,0,0,0,0,0,0
16.5,0,0,0,34.14,8.63,24.68,1.747,0.4,1.37,0,0,0
11.4,0.72,21.9,0,30.85,6.91,21.15,1.812,0.21,1.59,0,0,0
6.5,0.5,26.6,0,11.03,0,8.55,1.939,0.26,1.69,0,0,0
11.8,0.97,22,0,33.38,7.02,26.38,0,0,0,0,0,0
10.9,0.69,18.2,0,34.65,8.54,26.11,0,0,0,0,0,0
11.3,0.6,22.3,0,21.13,3.16,17.88,0,0,0,0,0,0
3.1,0.51,30.7,0,12.62,1.11,11.3,0,0,0,0,0,0
5.2,0.63,23.3,0,25.54,6.44,18.34,2.141,0.18,1.94,0,0,0
20,0.77,16,0,39.53,12.01,27.89,1.836,0.32,1.53,0,0,0
16.1,0.81,17.6,0,44.85,14.1,27.15,2.089,0.29,1.8,0,0,0
8.3,0.66,21.6,0,30.15,9.46,20.01,2.188,0.21,1.97,0,0,0
8.9,0.68,18.7,0,39.21,13.07,25.44,2.693,0.37,2.33,0,0,0
11.7,0.6,22.3,0,18.19,4.2,14.01,2.109,0.36,1.76,0,0,0
17.4,1.03,19.4,0,43.65,11.48,32.17,0,0,0,0,0,0
10.9,0.87,24,0,30.95,8.45,19.68,2.315,0.28,2.04,0,0,0
4.4,0.54,30.4,0,19.4,2.12,15.88,0,0,0,0,0,0
22.1,0.74,19,0,29.22,5.61,23.07,0,0,0,0,0,0
17.5,0,0,0,43.96,12.06,31.1,1.839,0.42,1.43,0,0,0
12,0.95,18.4,0,33.45,9.33,24.11,0,0,0,0,0,0
25.7,1.27,17.2,0,84.93,35.43,46.74,2.633,0.58,2.05,0,0,0
35.9,0.93,22.1,0,46.99,10.39,36.73,0,0,0,0,0,0
17.4,1.21,19,0,52.69,15.18,37.46,0,0,0,0,0,0
9.2,0.75,19.7,0,49.98,14.32,35.19,2.581,0.3,2.3,0,0,0
17.6,0,0,0,73.19,23.89,48.75,2.388,0.58,1.81,0,0,0
4,0.67,30.8,0,27.74,2.37,24.75,0,0,0,0,0,0
13.4,1.01,25.1,0,46.41,12.64,33.16,2.572,0.39,2.18,0,0,0
32.8,0.9,25.4,0,45.64,12.94,32.86,2.756,0.67,2.1,0,0,0
32.9,0.88,16.1,0,60.72,18.22,42,2.159,0.55,1.62,0,0,0
10.6,0.77,22.3,0,44.44,11.58,30.72,2.232,0.26,1.97,0,0,0
35.8,1.24,18.1,0,76.51,23.81,49.96,0,0,0,0,0,0
30.5,1.31,16.5,0,77.08,28.9,45.5,0,0,0,0,0,0
32.9,0.97,24.2,0,46.59,13.72,32.3,1.216,0.54,0.73,0,0,0
24.1,1.37,15.3,0,84.34,40.35,42.67,2.697,0.64,2.04,0,0,0
12.3,1.29,16.3,0,59.53,21.32,38.8,0,0,0,0,0,0
15.7,0,0,0,76.75,29.63,45.86,2.535,0.69,1.87,0,0,0
11.1,1.04,21.9,0,47.26,15.1,31.94,2.538,0.39,2.17,0,0,0
7.2,0.75,16.7,0,47.5,14.57,32.29,2.549,0.37,2.21,0,0,0
9.1,0.79,18.3,0,0,30.76,27.4,1.779,0.29,1.5,0,0,0
4.2,0.7,26.2,0,26.76,3.48,23.2,0,0,0,0,0,0
32.7,0.93,20.8,0,43.78,11.11,33.03,0,0,0,0,0,0
27.4,0.92,13.4,0,58.02,22.65,35.47,1.945,0.55,1.46,0,0,0
12,0.89,20,0,54.81,18.13,35.3,2.387,0.34,2.04,0,0,0
25.2,1.46,13.9,0,105.09,50.69,47.8,2.874,0.78,2.09,0,0,0
17.1,1.33,14.9,0,59.32,20.17,39.14,0,0,0,0,0,0
5.1,0.7,26.1,0,29.66,4.16,25.25,0,0,0,0,0,0
10.5,0.78,17.4,0,53.31,16.65,35.91,2.547,0.36,2.2,0,0,0
27.2,0.95,14.3,0,64.81,25.11,39.71,2.205,0.63,1.59,0,0,0
45.8,1.03,18.8,0,51.33,13.02,38.59,0,0,0,0,0,0
35.2,1.04,24.4,0,47.38,12.14,35.33,1.56,0.57,0.9,0,0,0
31.6,1.35,15.4,0,83.58,30.01,47.05,0,0,0,0,0,0
13.6,1.15,23.4,0,55.02,17.9,36.76,2.688,0.48,2.21,0,0,0
19.2,0,0,0,85.16,34.46,48.72,2.595,0.75,1.83,0,0,0
68.1,1.8,0,0,89.19,45.04,43.68,4.305,0.851,3.41,0,0,79.24
9,0.76,18.1,0,60.44,22.66,37.17,2.712,0.364,2.35,0,0,0
12.2,0.88,19.2,0,56.44,19.58,37.04,2.417,0.33,2.08,0,0,0
24.2,0.92,14.6,0,70.75,28.11,42.67,2.322,0.63,1.7,0,0,0
14.6,1.23,22.6,0,55.14,18.27,35.57,2.708,0.44,2.26,0,0,0
4.7,0.68,26,0,30.01,5.21,23.98,0,0,0,0,0,0
21.4,0.11,15.3,0,62.14,22.96,39.11,0,0,0,0,0,0
37.6,1.08,26.8,0,54.12,15.12,38.33,2.728,0.84,1.97,0,0,0
60,0.99,18.9,0,56.93,16.02,40.82,0,0,0,0,0,0
17.4,0,0,0,86.57,34.15,50.82,2.535,0.73,1.8,0,0,0
36,1.39,16.7,0,78.7,34.73,43.52,0,0,0,0,0,0
24.3,1.52,14.7,0,107.62,53.81,49.71,2.903,0.79,2.11,0,0,0
7.6,0.75,21.1,0,52.31,19.73,32.05,2.894,0.39,2.56,0,0,0
12,0.86,23.1,0,46.45,15.15,31.67,2.442,0.31,2.12,0,0,0
3.9,0.63,31.2,0,21.93,2.33,19,0,0,0,0,0,0
42.6,0.96,22.4,0,43.59,10.64,32.93,0,0,0,0,0,0
25,0.87,16.8,0,55.14,18.67,36.66,2.172,0.56,1.62,0,0,0
23.7,1.34,21.4,0,56.14,18.58,37.22,0,0,0,0,0,0
24.6,0.87,33.8,0,34.45,8.46,25.86,3.194,0.73,2.48,0,0,0
21.4,1.29,18.8,0,76.33,30.47,42.01,2.831,0.61,2.22,0,0,0
65.9,1.79,0,0,75.12,34.29,40.62,3.675,0.86,2.77,0,0,82.48
17.3,0.12,21.7,0,53.15,15.86,37.36,0,0,0,0,0,0
18.7,0,0,0,67.12,22.7,43.4,2.514,0.66,1.85,0,0,0
15.4,1.15,28.4,0,48.42,14.29,33.59,2.715,0.46,2.26,0,0,0
20.5,0.07,29.1,0,41.91,8.63,33.38,0,0,0,0,0,0
22.1,0.7,46.6,0,24.67,4.54,20.06,2.805,0.41,2.39,0,0,0
27.5,0.82,30.3,0,33.25,5,28.29,0,0,0,0,0,0
55.6,1.38,0,0,62.77,25.9,40.48,2.965,0.737,2.18,0,0,53.58
23.6,1.17,28.7,0,51.93,11.62,38.61,0,0,0,0,0,0
9.7,0.6,28.9,0,41.79,11.97,29.73,2.206,0.458,2.07,0,0,0
24.8,1.01,29.2,0,60.95,21.33,36.76,2.472,0.46,2,0,0,0
25.3,0,0,0,50.77,13.74,35.94,2.331,0.5,1.84,0,0,0
15.4,0.67,31.8,0,36.75,8.7,28.41,2.253,0.21,2.04,0,0,0
24.7,0.75,24.6,0,45.7,12.76,33.72,2.101,0.48,1.62,0,0,0
16.4,0.95,36,0,41.59,9.14,30.69,1.801,0.31,1.51,0,0,0
6.6,0.6,40.4,0,18.86,0.94,17.78,0,0,0,0,0,0
12.4,0.6,29.7,0,27.65,6.62,19.84,2.119,0.19,1.94,0,0,0
15.5,1.04,24.2,0,15.18,6.86,0,0,0,0,0,0,0
6.7,0.55,24,0,31.61,0,21.86,0,0,0,0,0,0
3.4,0.5,34.3,0,12.61,0.96,11.74,0,0,0,0,0,0
12.4,0.57,34.9,0,12.96,1.32,12.69,2.644,0.26,2.39,0,0,0
12.5,0.9,31.8,0,31.15,9.14,22.13,1.357,0.27,1.09,0,0,0
14,0.77,25.5,0,32.04,7.6,22.33,2.309,0.23,2.07,0,0,0
13.2,0.66,22.6,0,29.17,6.86,22.1,1.801,0.33,1.48,0,0,0
24.1,0,0,0,0,0,0,2.061,0.36,1.7,0,0,0
50.6,1.12,27.7,0,45.07,15.53,30.14,2.767,0.632,2.09,0,0,70.61
11.2,0.65,23.5,0,20.39,2.66,17.91,0,0,0,0,0,0
13,0.06,27.6,0,29.83,6.29,23.97,0,0,0,0,0,0
19.3,0.5,14.8,0,26.64,10.69,15.03,2.048,0.18,1.87,0,0,0
0,0.42,21.7,0,9.87,1.21,8.96,0,0,0,0,0,0
8.4,0.51,13,0,16.18,3.88,14.67,0,0,0,0,0,0
0,0.56,11.4,0,25.65,10.09,16.04,1.668,0.23,1.46,0,0,0
21,1.37,17.1,0,48.57,22.41,25.44,0,0,0,0,0,60.12
6.9,0.45,20.6,0,10.06,2.93,0,2.46,0.23,2.24,0,0,0
15.6,0.73,11.2,0,28.41,12.15,14.3,2.209,0.24,1.99,0,0,0
40.3,0.92,10.5,0,43.1,18.29,24.46,3.054,0.59,2.42,0,0,79.61
17.6,2.44,12.4,0,55.19,25.37,29.15,0,0,0,0,0,64.52
22.3,0,0,0,0,0,0,1.967,0.37,1.6,0,0,0
12.1,0.79,11.9,0,29.77,13.23,20.31,1.097,0.24,0.85,0,0,0
29.1,1.34,8.9,0,46.52,29.86,16.28,1.886,0.648,1.19,0,0,86.08
8.6,0.74,7.4,0,24.53,12.29,12.14,1,0.22,0.78,0,0,0
10.1,0.61,7.1,0,29.52,14.83,12.69,2.068,0.21,1.85,0,0,0
7.1,0.37,12.3,0,12.49,3.56,8.65,2.255,0.24,2.04,0,0,0
7.5,0.54,7.8,0,21.94,8.4,14.22,0,0,0,0,0,0
29.9,1.67,9.4,0,67.84,37.61,31.24,0,0,0,0,0,67.96
40.8,0.86,9.6,0,37.6,18.36,18.8,2.696,0.539,2.11,0,0,80.22
14.4,2.71,7.8,0,24.39,11.4,13.05,0,0,0,0,0,66.71
18.4,0,0,0,32.28,32.01,0.33,1.827,0.31,1.53,0,0,0
8,0.47,7.4,0,31.31,15.31,15.51,1.802,0.22,1.58,0,0,0
10.5,0.49,9.5,0,26.03,13.28,11.94,1.935,0.14,1.78,0,0,0
29.8,1.8,7.9,0,48.51,32.61,15.4,2.071,0.653,1.37,0,0,86.25
1.8,0.41,19.8,0,11.01,1.67,9.22,0,0,0,0,0,0
47.2,0.94,0,0,44.5,22.3,21.75,3.371,0.628,2.7,0,0,83.77
20.2,1.26,13.2,0,79.59,44.1,35.77,0,0,0,0,0,78.37
17.8,1.3,5.4,0,55.17,36.03,19.46,0,0,0,0,0,71.84
36.3,1.37,6,0,53.16,36.25,16.46,1.885,0.774,1.06,0,0,88.83
17.5,1.75,14.6,0,51.18,20.95,29.9,0,0,0,0,0,70.98
28.9,1.49,19.2,0,78.02,31.61,46.6,0,0,0,0,0,75.51
30.5,1.23,13.2,0,60.64,34.86,25.39,2.01,0.783,1.18,0,0,84.9
44.3,0.97,18.2,0,46.39,17.2,28.77,3.851,0.758,3.05,0,0,80.39
27.7,1.11,18.7,0,60.58,34.12,25.99,1.94,0.752,1.14,0,0,86.44
16.6,1.72,17.3,0,43.88,17.85,25.92,0,0,0,0,0,76.44
45.6,1.13,0,0,56.51,21.42,34.57,0,0,0,0,0,81.37
47.2,1.52,16.3,0,79.27,32.43,46.53,0,0,0,0,0,70.7
21.6,1.49,18.5,0,50.35,20.52,29.17,0,0,0,0,0,68.98
57.1,1.44,0,0,72.26,30.85,40.85,2.862,0.675,2.14,0,0,78.7
51.6,1.71,18.4,0,94.64,39.45,54.66,0,0,0,0,0,62.43
33,1.06,16,0,64.51,35.22,28.81,1.972,0.785,1.14,0,0,84.7
27.1,1.64,19.7,0,70.82,27.3,42.11,0,0,0,0,0,65.05
30.9,1.93,0,0,91.21,41.39,49.25,0,0,0,0,0,61.91
44.9,1.95,0,0,106.11,36.12,68.77,0,0,0,0,0,59.13
35.6,1.1,20.9,0,72.16,38.29,33.46,2.035,0.788,1.2,0,0,81.57
55.2,1.56,0,0,109.73,43.13,66.76,0,0,0,0,0,60.13
24.6,1.77,13.2,0,96.42,58.27,37.42,0,0,0,0,0,64.81
18.2,1.89,17.6,0,67.17,24.49,41.51,0,0,0,0,0,62.68
24.1,0.94,14.8,0,57.6,28.8,28.34,2.04,0.7,1.29,0,0,82.78
37,1.71,0,0,129.45,50.81,77.25,0,0,0,0,0,60.58
23.9,2.52,14.5,0,97.17,50.56,45.72,0,0,0,0,0,52.94
20.3,2.16,0,0,79.95,26.92,51.49,0,0,0,0,0,63.97
31.7,1.18,12.8,0,62.53,34.81,27.24,2.29,1.143,1.1,0,0,87.74
37.6,1.93,0,0,80.92,33.13,46.82,0,0,0,0,0,59.65
30.3,2.55,20.5,0,81.12,40.14,39.95,0,0,0,0,0,57.15
29.5,2.08,18,0,59.92,21.81,37.16,0,0,0,0,0,62.62
25.7,0.98,21,0,53.87,28.8,25.2,2.338,1.093,1.2,0,0,84.77
19.3,1.19,24.5,0,51.34,24.83,26.32,2.687,1.228,1.41,0,0,67.31
42.4,2.13,0,0,79.68,26.78,52.41,0,0,0,0,0,64.42
23,2.15,29.8,0,53.9,19.34,33.24,0,0,0,0,0,52.7
36.8,2.05,25.8,0,73.02,39.3,34.18,0,0,0,0,0,58.75
25.1,1.29,24.7,0,43.07,24.72,18,2.641,1.177,1.42,0,0,75.47
23,1.88,7.8,0,42.13,19.84,22.31,0,0,0,0,0,69.31
27.5,2.29,18.9,0,53.6,24.98,28.17,0,0,0,0,0,58.63
25.5,2.1,0,0,45.03,14.03,30.09,0,0,0,0,0,67.22
29.1,2.61,12.4,0,40.6,19.9,20.73,0,0,0,0,0,55.62
17.8,2.05,12.5,0,36.1,16.4,19.36,0,0,0,0,0,58.39
17.2,2.62,8.2,0,37.93,19.79,17.33,0,0,0,0,0,63.15
26.3,1.19,9.6,0,39.07,23.32,15.29,2.23,0.971,1.21,0,0,87.83
27.3,1.82,15.5,0,42.57,22.14,19.97,0,0,0,0,0,58.6
17.9,1.67,13.9,0,40.38,18.16,22.04,0,0,0,0,0,64.46
28.3,1.24,10.2,0,45.29,29.44,15.35,2.259,1.048,1.16,0,0,86.48
20.3,1.69,9.7,0,0,0,0,0,0,0,0,0,68.96
