SO2,CO,CO2,O3,PM25,Nox,NO,NO2,THC,NMHC,CH4,WindSpeed,TEMP,Humidity
3.1,0.37,0,34.1,40,15.8,2.32,13.48,0,0,0,0,0,75.23
4.8,0.52,0,24,41,31.22,8.24,22.98,0,0,0,0,0,69.25
3,0.37,0,31.2,31,20.84,3.76,17.08,2.134,0.142,1.99,0,0,71.49
2,0.3,0,33.8,34,12.98,2.12,10.85,0,0,0,0,0,82.06
3.9,0.41,0,29,34,22.62,5.3,17.32,0,0,0,0,0,73.57
3,0.31,0,35,26,16.55,2.77,13.78,2.068,0.108,1.96,0,0,74.16
4.5,0.35,0,33,28,16.43,3.25,13.18,0,0,0,0,0,74.99
2.2,0.28,0,35.2,27,11.73,2.06,9.67,0,0,0,0,0,84.17
3.6,0.34,0,27.3,20,17.06,3.87,13.19,0,0,0,0,0,74.93
2.3,0.23,0,31.4,20,11.59,2.06,9.53,0,0,0,0,0,82.69
4,0.3,0,26.3,18,16.45,3.06,13.38,2.08,0.11,1.97,0,0,74.95
3.1,0.3,0,30.6,21,14.74,3.38,11.35,0,0,0,0,0,70.35
5.8,0.25,0,26.8,19,14.78,2.79,11.99,2.045,0.098,1.95,0,0,74.18
2.5,0.22,0,34.1,22,10.39,1.7,8.69,0,0,0,0,0,81
2.8,0.24,0,23.7,16,13.21,3.65,9.57,0,0,0,0,0,67.61
5.8,0.21,0,23.1,15,14.18,3.42,10.77,1.945,0.092,1.85,0,0,71.87
2.4,0.17,0,28.6,15,9.05,1.92,7.13,0,0,0,0,0,79.06
2.2,0.2,0,26.5,12,10.71,2.23,8.48,0,0,0,0,0,83.7
5.9,0.3,0,22,15,18.16,4.1,14.06,2.019,0.122,1.9,0,0,78.05
3.1,0.29,0,21.4,15,16.29,3.82,12.47,0,0,0,0,0,74.69
5.8,0.4,0,33.5,24,19.43,3.33,16.1,2.131,0.135,2,0,0,79.93
2.8,0.33,0,36.6,25,14.25,2.7,11.55,0,0,0,0,0,82.8
3.8,0.43,0,32.6,27,18.93,3.24,15.69,0,0,0,0,0,76.57
5.8,0.44,0,33.3,27,21.75,4.15,17.6,2.148,0.143,2.01,0,0,80.29
2.4,0.37,0,34.1,25,15.24,2.89,12.35,0,0,0,0,0,85.65
3.5,0.46,0,30.7,28,21.31,4.41,16.89,0,0,0,0,0,78.46
4.5,0.5,0,30.1,42,23.62,4.72,18.89,2.164,0.152,2.01,0,0,76.37
3.9,0.54,0,27.2,43,24.06,5.4,18.66,0,0,0,0,0,74.52
2.6,0.4,0,34.3,38,15.99,2.56,13.42,0,0,0,0,0,79.93
3.5,0.48,0,27.3,31,22.75,6.05,16.7,2.157,0.159,2,0,0,84.37
2.3,0.39,0,30.2,24,15.39,2.3,13.09,0,0,0,0,0,86.52
3.3,0.54,0,24.4,32,23.95,6.71,17.24,0,0,0,0,0,82.33
4.2,0.61,0,19.6,34,31.74,10.45,21.29,0,0,0,0,0,76.66
4.2,0.55,0,23.3,35,26.76,7.02,19.74,2.213,0.189,2.02,0,0,78.08
2.7,0.42,0,28.9,30,16.99,2.61,14.37,0,0,0,0,0,85.84
4.8,0.52,0,24.4,42,25.77,5.34,20.43,2.158,0.182,1.98,0,0,73.63
3.1,0.41,0,30.4,36,16.47,2.12,14.34,0,0,0,0,0,84.94
5.1,0.59,0,22.1,38,27.93,7.06,20.87,0,0,0,0,0,72.62
3.5,0.39,0,26.1,22,19.4,3.96,15.45,2.093,0.152,1.94,0,0,77.19
2.4,0.32,0,30.2,26,15.25,2.55,12.7,0,0,0,0,0,86.8
3.6,0.45,0,23.8,22,21.94,5.5,16.44,0,0,0,0,0,75.45
2.9,0.31,0,41.7,28,15.17,1.87,13.29,0,0,0,0,0,71.7
3.9,0.38,0,38.7,25,16.65,2.67,13.98,0,0,0,0,0,69.36
2.2,0.26,0,44.2,28,11.52,1.48,10.04,0,0,0,0,0,82.18
3.7,0.4,0,29.2,26,19.75,4.49,15.26,0,0,0,0,0,66.89
2.5,0.28,0,39.6,30,13.45,1.94,11.49,0,0,0,0,0,80.01
2.5,0.3,0,31,23,15.2,2.36,12.84,0,0,0,0,0,68.34
2.9,0.33,0,25.4,24,14.29,3.44,10.84,0,0,0,0,0,73.72
3.4,0.26,0,25.2,21,14.02,2.69,11.33,0,0,0,0,0,75.96
2.6,0.23,0,31,26,11.48,1.7,9.74,0,0,0,0,0,85.51
3.3,0.29,0,20.8,19,14.38,3.4,10.99,0,0,0,0,0,68.53
4.2,0.23,0,19.8,17,14.91,3.23,11.68,0,0,0,0,0,73.29
2.7,0.21,0,25.2,24,12.26,2.19,10.06,0,0,0,0,0,80.64
2.8,0.25,0,35.2,22,11.53,1.59,9.91,0,0,0,0,0,80.98
3.8,0.29,0,29.1,22,14.85,2.4,12.45,0,0,0,0,0,75.12
3.4,0.36,0,30.9,24,15.73,2.69,13.04,0,0,0,0,0,70.52
3.7,0.39,0,40.6,35,18.1,1.91,16.19,0,0,0,0,0,70.03
2.9,0.34,0,44.9,36,15.1,1.48,13.59,0,0,0,0,0,76.65
4.1,0.46,0,40.3,38,20.74,2.64,18.11,0,0,0,0,0,67.96
3.3,0.42,0,38.6,36,19.21,2.22,16.98,0,0,0,0,0,73.86
2.4,0.37,0,40,31,15.53,1.71,13.8,0,0,0,0,0,80.87
3.5,0.53,0,36.3,37,22.04,3.66,18.37,0,0,0,0,0,73.05
3.4,0.44,0,32.3,35,20.84,3.45,17.39,0,0,0,0,0,79.12
3.8,0.48,0,31.7,35,22.17,4.28,17.89,0,0,0,0,0,77.93
2.3,0.37,0,35.3,34,16.14,1.84,14.29,0,0,0,0,0,85.76
3.4,0.49,0,26.6,39,20.45,3.78,16.67,0,0,0,0,0,80.48
3.5,0.57,0,24.7,43,23.67,5.57,18.1,0,0,0,0,0,78.8
2.4,0.39,0,28.9,33,16.53,2.13,14.39,0,0,0,0,0,84.79
4.1,0.51,0,23.4,34,24.06,6.94,17.12,0,0,0,0,0,72.01
2.6,0.34,0,27.2,27,13.62,1.7,11.9,0,0,0,0,0,80.24
3.8,0.42,0,25.8,32,19.21,4.04,15.16,0,0,0,0,0,71.86
2.8,0.32,0,30.8,28,14.85,2.02,12.83,0,0,0,0,0,78
4.3,0.55,0,22.2,33,29.74,9.17,20.57,0,0,0,0,0,70.61
3.8,0.44,0,24.9,31,25.26,6.38,18.87,0,0,0,0,0,70.53
3.1,0.28,0,37.4,25,11.9,1.41,10.48,0,0,0,0,0,82.26
4.5,0.46,0,26.9,27,21.36,5.1,16.26,0,0,0,0,0,72.84
3.7,0.33,0,30.4,23,17.57,2.49,15.07,0,0,0,0,0,72.85
4.6,0.49,0,29.1,33,21.27,4.59,16.68,0,0,0,0,0,74.71
2.6,0.34,0,41.7,32,13.87,2.02,11.84,0,0,0,0,0,83.83
3.7,0.38,0,33.4,30,19.71,3.01,16.7,0,0,0,0,0,75.16
3.4,0.39,0,30.8,30,16.63,3.43,13.2,0,0,0,0,0,75.34
2.4,0.27,0,41.1,28,11.5,1.81,9.66,0,0,0,0,0,84.67
3.4,0.33,0,33,29,15.61,2.65,12.95,0,0,0,0,0,77.44
3.4,0.32,0,28.6,24,13.9,2.41,11.49,0,0,0,0,0,70.2
5,0.26,0,29.3,22,16.91,3.9,13.01,0,0,0,0,0,75.05
3,0.24,0,34,24,11.21,2.01,9.2,0,0,0,0,0,79.6
2.7,0.21,0,31.6,17,9.82,1.81,8,0,0,0,0,0,80.93
4.8,0.24,0,24.6,13,16.18,4.22,11.96,0,0,0,0,0,74.68
3.2,0.28,0,22.1,16,13.12,3.2,9.93,0,0,0,0,0,71.29
2.6,0.23,0,30.2,16,10.63,1.8,8.82,0,0,0,0,0,79.75
4.4,0.3,0,25.3,15,18.72,4.98,13.74,0,0,0,0,0,76.59
3,0.34,0,21.9,17,15.56,3.69,11.87,0,0,0,0,0,72.49
3.9,0.4,0,36,25,21.35,4.61,16.74,0,0,0,0,0,74.09
2.7,0.32,0,35.3,25,13.68,1.91,11.77,0,0,0,0,0,80.19
3.9,0.45,0,30.8,30,20.52,4.31,16.2,0,0,0,0,0,72.1
4.6,0.59,0,30.7,39,25.35,5.35,20,0,0,0,0,0,75.34
4.4,0.52,0,33.7,36,25.45,5.14,20.31,0,0,0,0,0,78.56
2.9,0.42,0,34.7,33,17.06,2.59,14.44,0,0,0,0,0,82.48
4.6,0.5,0,35.6,48,25.66,4.11,21.55,0,0,0,0,0,73.49
5.8,0.58,0,31.8,52,29.69,5.58,24.11,0,0,0,0,0,72.99
3.3,0.42,0,39.9,45,17.06,1.91,15.13,0,0,0,0,0,76.56
5.7,0.54,0,27.1,36,24.42,5.65,18.76,0,0,0,0,0,79.45
2.6,0.39,0,28.8,26,14.93,2.11,12.79,0,0,0,0,0,88.6
4.8,0.48,0,30.3,36,21.76,4.45,17.31,0,0,0,0,0,78.92
2.8,0.4,0,23.1,25,16.31,2.33,13.96,0,0,0,0,0,84.52
3.7,0.5,0,22.9,34,24.58,6.16,18.42,0,0,0,0,0,78.16
5.4,0.58,0,19.4,35,28.32,8.24,20.07,0,0,0,0,0,77.87
4.8,0.52,0,25.4,42,23.09,5.06,18.02,0,0,0,0,0,75.18
3.4,0.44,0,26.3,36,16.76,2.38,14.36,0,0,0,0,0,81.07
5.6,0.61,0,20.5,43,27.68,7.36,20.31,0,0,0,0,0,75
3.4,0.31,0,35.7,25,14.2,2.57,11.62,0,0,0,0,0,73.56
2.4,0.29,0,33.7,23,12.76,1.28,11.45,0,0,0,0,0,83.21
4.2,0.41,0,29.6,24,18.25,4.6,13.66,0,0,0,0,0,72.83
4.1,0.35,0,36.1,27,16.39,2.2,14.18,0,0,0,0,0,70.82
4.4,0.41,0,33.2,31,17.55,3.26,14.29,0,0,0,0,0,71.64
2.6,0.32,0,39.1,28,12.35,1.27,11.07,0,0,0,0,0,79.77
4.1,0.49,0,33.1,36,17.91,3.55,14.36,0,0,0,0,0,73.14
2.7,0.36,0,42.1,31,12.25,1.43,10.79,0,0,0,0,0,79.82
4.2,0.38,0,36.5,30,17.17,2.67,14.49,0,0,0,0,0,73.54
2.9,0.32,0,20.8,16,14,3.82,10.18,0,0,0,0,0,72.94
5.1,0.28,0,23,14,17.69,4.71,12.98,0,0,0,0,0,75.41
2.2,0.21,0,27.9,15,9.83,2.15,7.66,0,0,0,0,0,79.69
3.4,0.3,0,22.3,19,12.73,2.76,9.98,0,0,0,0,0,66.09
5.3,0.27,0,26.2,18,16.73,4.07,12.66,0,0,0,0,0,67.95
2.9,0.22,0,29.9,18,10.28,1.64,8.64,0,0,0,0,0,72.53
2.3,0.2,0,26.9,10,10.14,2.58,7.54,0,0,0,0,0,79.76
4.1,0.28,0,23.9,11,17.4,4.39,13.01,0,0,0,0,0,77.46
2.7,0.34,0,19.4,12,15.56,4.55,11.01,0,0,0,0,0,74.9
4.7,0.44,0,39.7,33,20.83,3.15,17.67,0,0,0,0,0,73.21
3.2,0.36,0,44.4,32,14.91,1.51,13.38,0,0,0,0,0,76.21
4.6,0.49,0,32.5,35,22.4,3.62,18.78,0,0,0,0,0,72.94
3.5,0.44,0,38.8,31,21.38,3.68,17.68,0,0,0,0,0,76.45
2.7,0.41,0,39.9,0,16.73,2.05,14.66,0,0,0,0,0,84.58
4.1,0.55,0,32.8,35,23.02,4.6,18.42,0,0,0,0,0,75.87
4.3,0.48,0,28.5,0,23.55,4.73,18.81,0,0,0,0,0,76.75
4.7,0.57,0,24.2,0,25.52,5.96,19.56,0,0,0,0,0,77.13
2.8,0.4,0,31.9,29,16.98,2.22,14.73,0,0,0,0,0,81.97
4.7,0.51,0,30.8,43,24.88,5.59,19.28,0,0,0,0,0,72.1
6.7,0.59,0,25,43,29.88,8.46,21.42,0,0,0,0,0,72.91
3.5,0.41,0,37.6,36,15.23,1.7,13.51,0,0,0,0,0,74.59
6.8,0.6,0,20.4,35,26.54,7.4,19.15,0,0,0,0,0,73.76
3.8,0.45,0,25.9,29,17.45,2.44,15,0,0,0,0,0,80.15
4.9,0.53,0,28.1,34,21.14,4.87,16.26,0,0,0,0,0,72.17
2.7,0.46,0,29.4,26,21.48,5.9,15.58,0,0,0,0,0,71.7
2.7,0.35,0,28.6,26,13.24,2.09,11.14,0,0,0,0,0,79.92
5.2,0.56,0,22.3,29,25.94,9.06,16.88,0,0,0,0,0,71.99
4.2,0.49,0,32.4,32,23.36,5.02,18.35,0,0,0,0,0,73.87
5.8,0.61,0,24.6,36,25.75,7.2,18.56,0,0,0,0,0,73.51
2.9,0.35,0,30.3,34,14.41,2.3,12.1,0,0,0,0,0,80.13
2.5,0.3,0,40.6,38,11.81,1.29,10.49,0,0,0,0,0,75.76
4.8,0.48,0,30.1,39,19.74,4.36,15.38,0,0,0,0,0,67.38
3.7,0.38,0,39.5,35,17.33,2.84,14.48,0,0,0,0,0,66.95
3.7,0.33,0,36.8,24,16.46,2.43,14.02,0,0,0,0,0,71.79
4.3,0.43,0,28.9,28,17.62,3.38,14.24,0,0,0,0,0,71.38
2.5,0.27,0,36.6,26,11.96,1.36,10.59,0,0,0,0,0,79.91
2.9,0.27,0,34.2,34,11.57,1.93,9.62,1.923,0.067,1.86,0,0,77.87
4.2,0.31,0,31.9,28,16.04,3.37,12.67,0,0,0,0,0,72.59
3.8,0.4,0,29.1,30,15.59,3.27,12.32,0,0,0,0,0,70.28
2.8,0.23,0,22.2,13,12.74,3,9.75,0,0,0,0,0,70.03
4.1,0.21,0,25.2,16,15.21,4.26,10.94,0,0,0,0,0,72.69
2.6,0.21,0,27.6,17,10.1,2.05,8.04,1.834,0.076,1.76,0,0,78.05
3.3,0.34,0,22.4,12,14.43,4.08,10.35,0,0,0,0,0,72.13
4.3,0.29,0,26.2,15,15.75,4.31,11.44,0,0,0,0,0,74.53
2.5,0.21,0,24.5,12,9.69,2.34,7.34,1.868,0.066,1.8,0,0,80.12
4.1,0.39,0,31.7,25,20.3,4.41,15.88,0,0,0,0,0,77.38
2.5,0.29,0,31,20,13.9,2.75,11.14,1.967,0.095,1.87,0,0,82.15
4.7,0.46,0,29.3,23,19.3,4.66,14.64,0,0,0,0,0,75.47
3.1,0.4,0,30.2,31,16.42,2.19,14.22,2.051,0.119,1.93,0,0,81.94
4.6,0.49,0,32.3,36,21.48,4.36,17.13,0,0,0,0,0,76.28
4.4,0.56,0,30.1,32,22.88,4.91,17.98,0,0,0,0,0,74.61
3.4,0.41,0,32.5,40,17.37,2.52,14.84,2.055,0.161,1.89,0,0,81.04
5.4,0.52,0,31.6,45,26.85,5.92,20.93,0,0,0,0,0,77.26
6.9,0.62,0,29.7,45,29.15,7.2,21.95,0,0,0,0,0,75.51
3.9,0.47,0,29,33,21.12,5.6,15.51,0,0,0,0,0,78.81
4.5,0.53,0,26.1,36,23.77,6.45,17.32,0,0,0,0,0,77.67
2.4,0.37,0,24.9,27,16.62,2.63,13.98,1.962,0.107,1.86,0,0,84.6
5.4,0.63,0,22.7,42,28.97,8.77,20.2,0,0,0,0,0,79.17
4.5,0.54,0,25.8,39,24.08,6.94,17.13,0,0,0,0,0,80.23
3,0.43,0,23.3,31,18.58,3.21,15.36,1.962,0.089,1.87,0,0,83.8
6.1,0.56,0,23.2,34,26.61,8.03,18.57,0,0,0,0,0,70.56
5.4,0.45,0,23.6,31,21.56,4.72,16.83,0,0,0,0,0,71.08
4.4,0.36,0,26.4,33,15.72,2.19,13.53,1.918,0.079,1.84,0,0,77.94
4.1,0.58,0,27.6,41,23.33,5.42,17.91,0,0,0,0,0,70.04
4.6,0.48,0,29.2,39,22.66,5.22,17.44,0,0,0,0,0,71.81
3.2,0.36,0,35.7,39,14.05,1.77,12.26,0,0,0,0,0,76.9
3.5,0.32,0,32.4,22,17.12,3.94,13.19,0,0,0,0,0,71.33
4.1,0.42,0,31.4,23,18.52,4.35,14.16,0,0,0,0,0,70.54
2.5,0.28,0,36.6,26,11.33,1.66,9.65,0,0,0,0,0,79.18
3.3,0.31,0,29.7,37,17.82,3.78,14.04,0,0,0,0,0,72.44
3.8,0.44,0,29.8,35,20.48,4.96,15.52,0,0,0,0,0,71.62
3,0.3,0,41.4,37,13.06,2.2,10.86,1.966,0.097,1.87,0,0,78.16
4.2,0.24,0,22.3,27,15.36,4.09,11.28,0,0,0,0,0,76.13
3,0.31,0,24.5,24,12.91,3.18,9.73,0,0,0,0,0,73.32
2.4,0.22,0,29.7,24,9.81,2.05,7.77,1.935,0.205,1.73,0,0,81.79
3.6,0.33,0,24.8,23,14.78,3.81,10.97,0,0,0,0,0,71.07
2.9,0.24,0,30,25,11.32,2.19,9.12,1.9,0.2,1.7,0,0,78.71
4.3,0.23,0,21.7,28,16.29,4.79,11.51,0,0,0,0,0,71.15
4,0.31,0,23.4,13,19.19,6.63,12.55,0,0,0,0,0,73.44
2.8,0.24,0,31,0,9.84,2.33,7.5,1.914,0.142,1.77,0,0,80.02
5.2,0.38,0,26.8,0,15.49,4.25,11.24,0,0,0,0,0,70.01
4.3,0.39,0,26.7,0,20.47,5.96,14.51,0,0,0,0,0,78.7
3.7,0.3,0,33.6,0,13.46,4.62,8.84,1.944,0.268,1.68,0,0,82.26
5.8,0.47,0,28.5,0,17.84,3.57,14.27,0,0,0,0,0,75.09
6.8,0.69,0,31.7,0,22.61,6.48,16.14,0,0,0,0,0,72.04
4.1,0.59,0,32.7,0,24,5.14,18.86,0,0,0,0,0,77.24
4.1,0.48,0,38.6,0,18.09,4.87,13.23,2.089,0.321,1.77,0,0,80.98
7.4,0.62,0,29.7,0,29.24,8.08,21.16,0,0,0,0,0,69.75
4.6,0.59,0,34.1,0,29.97,7.86,22.11,0,0,0,0,0,75.81
3.6,0.42,0,40,0,17.2,4.29,12.91,2.098,0.338,1.76,0,0,79.03
2.6,0.48,0,22.7,0,23.26,6.3,16.95,2.162,0.326,1.84,0,0,88.55
0,0.6,0,23.9,0,27.78,8.22,19.55,0,0,0,0,0,84.87
5.9,0.65,0,19.6,0,30.86,10.98,19.88,0,0,0,0,0,80.95
4.2,0.67,0,21,0,24.99,8.65,16.34,0,0,0,0,0,72.9
3.8,0.63,0,22.3,0,28.79,8.52,20.27,0,0,0,0,0,77.43
2.6,0.46,0,23.8,0,19.18,7.74,11.44,0,0,0,0,0,83.43
4.3,0.46,0,27.9,0,16.96,4.04,12.92,2.098,0.112,1.99,0,0,81.82
4.2,0.74,0,19.9,0,29.54,10.21,19.32,0,0,0,0,0,69.89
3.8,0.52,0,23,0,25.24,6.21,19.03,2.454,0.285,2.17,0,0,73.56
4.5,0.57,0,31.1,0,26.69,5.09,21.6,2.476,0.309,2.17,0,0,71.43
4.3,0.73,0,27.3,0,30.62,7.11,23.51,0,0,0,0,0,69.17
3.7,0.45,0,44.3,0,15.31,1.17,14.14,2.211,0.169,2.04,0,0,79.82
3.2,0.48,0,36.6,0,18.15,3.54,14.61,0,0,0,0,0,62.48
3.4,0.37,0,32.7,0,16.48,2.47,14,2.327,0.237,2.09,0,0,66.57
1,0.25,0,45.2,0,9.51,0.74,8.74,1.996,0.039,1.96,0,0,72.32
4.5,0.43,0,14.4,0,20.18,3.98,16.2,2.347,0.276,2.07,0,0,76.04
1.4,0.27,0,33.8,0,11.32,1.9,9.41,2.321,0.307,2.02,0,0,84.03
3.3,0.51,0,26.9,0,19.85,5.58,14.28,0,0,0,0,0,74.22
5.2,0.36,0,14.5,0,18.48,4.27,14.22,0,0,0,0,0,70.7
2.3,0.39,0,24.3,0,0,0,0,0,0,0,0,0,71.08
1.2,0.2,0,31.8,0,10.89,1.69,9.19,2.225,0.217,2.01,0,0,81.71
1.5,0.18,0,29.4,0,10.02,1.32,8.75,0,0,0,0,0,79.73
2.9,0.36,0,23,0,0,0,0,0,0,0,0,0,71.14
6,0.31,0,11.3,0,18.41,4.71,13.71,0,0,0,0,0,71.67
3.7,0.38,0,15.9,0,19.21,3.32,15.89,2.61,0.302,2.31,0,0,67.3
4.8,0.45,0,28.9,0,19.08,4.07,15.05,0,0,0,0,0,66.86
1.8,0,0,40.5,0,0,0,0,0,0,0,0,0,79.76
0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.45,0,22.7,0,22.1,3.42,18.7,2.691,0.339,2.35,0,0,70.99
5.1,0.55,0,27.3,0,22.48,3.59,18.89,0,0,0,0,0,68.27
3.5,0.64,0,33.2,0,26.91,3.99,22.93,0,0,0,0,0,67.71
0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2,0.46,0,40.2,0,15.99,1.35,14.68,2.255,0.241,2.02,0,0,0
3.5,0.48,0,30,0,25.1,3.61,21.5,0,0,0,0,0,73.31
3.5,0,0,0,0,26.29,3.76,22.6,2.538,0.29,2.25,0,0,0
1.1,0.43,0,31.2,0,17.48,1.54,15.99,2.126,0.207,1.92,0,0,0
5.2,0,0,0,0,30.15,6.48,23.68,2.585,0.32,2.26,0,0,0
2.1,0.46,0,38.5,0,18.74,1.38,17.4,2.152,0.295,1.86,0,0,0
4.1,0.67,0,27.6,0,31.06,7.77,23.3,0,0,0,0,0,75.7
1.9,0.48,0,28.1,0,17.39,1.95,15.49,2.1,0.249,1.85,0,0,0
3.5,0,0,0,0,24.96,6.94,18.11,2.546,0.306,2.24,0,0,0
4.5,0.77,0,20.5,0,32.1,8.7,23.41,0,0,0,0,0,73.06
1.5,0.41,0,33.4,0,18.01,2.37,15.64,2.304,0.24,2.07,0,0,0
3.8,0,0,0,0,23.65,6.08,17.59,2.502,0.32,2.18,0,0,0
4.5,0.66,0,23.1,0,33.3,10.54,22.76,0,0,0,0,0,67.34
3.5,0.61,0,26.5,0,28.66,6.62,22.04,0,0,0,0,0,75.4
2.9,0,0,0,0,19.68,4.97,14.92,2.41,0.3,2.11,0,0,0
1.2,0,0,30.5,0,16.01,1.96,14.06,2.338,0.22,2.11,0,0,0
2.6,0,0,0,0,17.1,2.19,14.98,2.341,0.26,2.08,0,0,0
2.6,0.52,0,38.1,0,25.35,4.43,20.93,0,0,0,0,0,0
1.1,0.29,0,43,0,12.91,0.85,12.07,2.321,0.26,2.06,0,0,0
0.9,0.33,0,31.2,0,13.24,2.19,11.05,2.291,0.22,2.07,0,0,0
2.8,0,0,0,0,20.65,7.29,13.36,2.337,0.26,2.07,0,0,0
1.8,0.49,0,27.3,0,24.16,6.06,18.1,0,0,0,0,0,0
0.7,0.27,0,26.1,0,13.76,2.35,11.41,2.32,0.23,2.09,0,0,0
2.2,0.42,0,26.7,0,16.17,2.96,13.21,0,0,0,0,0,0
5.6,0,0,0,0,19.07,5.99,13.11,2.574,0.29,2.29,0,0,0
1.1,0.26,0,22.9,0,11.94,2.03,9.91,2.339,0.18,2.16,0,0,0
2.7,0.34,0,22.1,0,14.52,2.7,11.82,0,0,0,0,0,0
10.3,0,0,0,0,26.25,11.75,14.5,2.484,0.32,2.17,0,0,0
1.3,0.35,0,23.2,0,12.01,1.35,10.67,2.395,0.22,2.17,0,0,0
2.6,0.43,0,26.1,0,18.82,3.18,15.64,0,0,0,0,0,0
9.2,0,0,0,0,26.11,10.17,15.98,2.438,0.34,2.1,0,0,0
3.2,0.56,0,34.1,0,21.61,3.14,18.46,0,0,0,0,0,0
5.9,0,0,0,0,22.05,5.79,16.44,2.396,0.28,2.12,0,0,0
1.2,0.43,0,31.6,0,16.32,2.15,14.17,2.384,0.38,2,0,0,0
2.6,0.59,0,29.6,0,22.87,4.27,18.6,0,0,0,0,0,0
6.1,0,0,0,0,23.73,5.43,18.31,2.493,0.29,2.2,0,0,0
1,0.48,0,29.5,0,17.76,2.58,15.18,2.37,0.42,1.95,0,0,0
4.3,0,0,0,0,29.34,9.28,20.59,2.569,0.3,2.27,0,0,0
3.6,0.56,0,31.9,0,25.08,4.25,20.82,0,0,0,0,0,0
1.3,0.42,0,33.7,0,16.59,1.98,14.61,2.388,0.33,2.06,0,0,0
4.1,0,0,0,0,23.49,5.45,18.34,2.608,0.32,2.28,0,0,0
1.5,0.45,0,31,0,16.03,1.69,14.34,2.682,0.37,2.31,0,0,0
2.8,0.6,0,28.2,0,26.5,5.93,20.57,0,0,0,0,0,0
3.5,0.66,0,25.9,0,32.61,9.5,23.08,0,0,0,0,0,0
2,0.43,0,32.3,0,17.82,2.31,15.52,3.04,0.41,2.63,0,0,0
4.1,0,0,0,0,28.62,7.64,20.9,2.522,0.32,2.2,0,0,0
3.4,0,0,0,0,26.75,7.68,19.36,2.553,0.32,2.23,0,0,0
1.3,0.38,0,26.5,0,19.86,3,16.87,3.046,0.46,2.59,0,0,0
3.6,0.63,0,22.7,0,34.27,10.38,23.89,0,0,0,0,0,0
4,0,0,0,0,25.28,5.42,19.87,2.622,0.09,2.53,0,0,0
1.9,0.41,0,34.8,0,21.57,2.62,18.95,2.018,0.2,1.81,0,0,0
3.7,0.65,0,31.7,0,31.38,7.06,24.32,0,0,0,0,0,0
6,0,0,0,0,23.29,3.9,19.4,2.245,0.12,2.12,0,0,0
3.7,0.62,0,35.8,0,25.71,4.93,20.79,0,0,0,0,0,0
1.4,0.41,0,37.2,0,19.71,2.69,17.02,2.409,0.14,2.27,0,0,0
2.5,0.56,0,30,0,24.84,5,19.84,0,0,0,0,0,0
1,0.35,0,32.1,0,16.02,2.81,13.22,2.196,0.11,2.09,0,0,0
3.3,0,0,0,0,22.28,4.16,18.18,2.18,0.12,2.06,0,0,0
2,0.47,0,30.4,0,18.93,3.63,15.3,0,0,0,0,0,0
7.3,0,0,0,0,24.62,7.2,17.42,2.051,0.15,1.9,0,0,0
1,0.34,0,30.4,0,12.35,1.86,10.49,2.216,0.12,2.1,0,0,0
1.4,0.39,0,25.1,0,15.93,3.58,12.35,0,0,0,0,0,0
6.2,0,0,0,0,25.74,10.8,14.94,2.033,0.15,1.88,0,0,0
0.6,0.3,0,23.6,0,11.94,2.51,9.43,2.115,0.08,2.03,0,0,0
1.4,0.31,0,24.6,0,14.9,3.06,11.85,2.141,0.11,2.03,0,0,0
8.3,0,0,0,0,32.62,15.3,17.88,2.151,0.18,1.97,0,0,0
3,0.44,0,22.7,0,20.87,5.11,15.76,0,0,0,0,0,0
6.9,0,0,0,0,0,0,0,2.071,0.15,1.92,0,0,0
1.9,0.38,0,35,0,17.48,2.76,14.72,2.137,0.09,2.05,0,0,0
3.8,0.52,0,30.3,0,24.29,4.62,19.67,0,0,0,0,0,0
6.8,0,0,0,0,0,0,0,2.115,0.17,1.94,0,0,0
1.9,0.39,0,26.7,0,20.21,3.41,16.8,2.151,0.11,2.04,0,0,0
4.3,0.56,0,28.2,0,27.49,6.54,20.95,0,0,0,0,0,0
5.3,0,0,0,0,29.22,9.24,19.97,2.238,0.18,2.06,0,0,0
4,0.58,0,31.2,0,29.94,6.27,23.67,0,0,0,0,0,0
1.9,0.48,0,30.8,0,22.68,3.78,18.9,2.039,0.14,1.9,0,0,0
3.3,0,0,0,0,27.55,7.63,19.93,2.257,0.15,2.11,0,0,0
4.1,0.6,0,27.3,0,29.58,7.52,22.06,0,0,0,0,0,0
1.5,0.45,0,30.6,0,19.48,2.64,16.84,2.023,0.13,1.89,0,0,0
4.6,0.65,0,24.2,0,36.31,10.7,25.6,0,0,0,0,0,0
2.2,0.46,0,29.8,0,21.2,2.78,18.42,2.082,0.16,1.92,0,0,0
4.5,0,0,0,0,30.44,7.96,22.48,2.015,0.19,1.82,0,0,0
1.7,0.49,0,25.6,0,21.46,3.04,18.42,2.093,0.17,1.92,0,0,0
3.4,0,0,0,0,29.71,7.69,22.1,2.119,0.16,1.96,0,0,0
3.3,0.64,0,21.9,0,33.63,10.38,23.25,0,0,0,0,0,0
3.7,0,0,0,0,25.38,5.58,20.34,2.077,0.11,1.97,0,0,0
3.6,0.58,0,29.5,0,31.01,8.82,22.19,0,0,0,0,0,0
